Chr 	PhysPos	GenPos	PhysStart	PhysEnd	GenStart	GenEnd	3PCLR.Anc	3PCLR.Anc.S	3PCLR.A	3PCLR.A.S	3PCLR.B	3PCLR.B.S	XPCLRAC	XPCLRAC.S	XPCLRBC	XPCLRBC.S
23 	1.15956e+06	0.0111317	1.02962e+06	1.19991e+06	0.00988439	0.0115191	0	1e-08	0	1e-08	0	1e-08	0	1e-08	0	1e-08
23 	1.16167e+06	0.0111521	1.03159e+06	1.19991e+06	0.0099033	0.0115191	2.73209	0.001	-2.27374e-13	1e-08	0	1e-08	0	1e-08	0.849905	0.001
23 	1.16452e+06	0.0111793	1.0343e+06	1.19991e+06	0.0099293	0.0115191	11.9047	0.001	0.314528	0.0001	0.851222	0.001	0.651169	0.0001	11.5099	0.001
23 	1.16776e+06	0.0112105	1.03775e+06	1.19991e+06	0.00996239	0.0115191	20.4458	0.001	0.615379	0.0001	22.2707	0.001	1.42697	0.0001	43.1891	0.01
23 	1.1707e+06	0.0112387	1.04038e+06	1.19991e+06	0.0099876	0.0115191	46.3072	0.001	12.4401	0.001	10.3479	0.001	33.3386	0.001	32.8989	0.001
23 	1.17329e+06	0.0112636	1.04341e+06	1.19991e+06	0.0100167	0.0115191	4.01427	0.0001	0.00195672	1e-05	34.1269	0.001	1.33317	0.0001	40.0113	0.001
23 	1.17464e+06	0.0112765	1.0443e+06	1.19991e+06	0.0100253	0.0115191	4.02811	0.0001	0.522609	1e-05	0.94612	1e-05	1.40874	0.0001	1.12868	1e-05
23 	1.17588e+06	0.0112885	1.04549e+06	1.19991e+06	0.0100367	0.0115191	0.894988	0.0001	3.07775	0.0001	38.3355	0.001	1.37071e-05	1e-05	41.274	0.001
23 	1.17787e+06	0.0113076	1.0476e+06	1.19991e+06	0.0100569	0.0115191	20.6943	0.001	1.25562	0.0001	3.37076	0.001	3.32603	0.0001	35.7935	0.001
23 	1.17964e+06	0.0113245	1.04929e+06	1.19991e+06	0.0100732	0.0115191	0	1e-08	0	1e-08	0	1e-08	0	1e-08	0	1e-08
23 	1.1828e+06	0.0113548	1.05188e+06	1.19991e+06	0.0100981	0.0115191	-6.82121e-13	1e-08	-6.82121e-13	1e-08	0	1e-08	-1.13687e-13	1e-08	1.13687e-13	1e-08
23 	1.18843e+06	0.0114089	1.05814e+06	1.19991e+06	0.0101581	0.0115191	42.939	0.001	3.29107	0.0001	8.83168	0.001	31.2827	0.001	41.7226	0.001
23 	1.1913e+06	0.0114365	1.06087e+06	1.19991e+06	0.0101844	0.0115191	1.26968	0.0001	0.113056	1e-05	5.01773	0.0001	0.757342	1e-05	16.2511	0.001
23 	1.195e+06	0.011472	1.06496e+06	1.19991e+06	0.0102236	0.0115191	2.05539	0.0001	0.0788775	0.0001	0	1e-08	1.44425	0.0001	1.07689	0.0001
23 	1.19916e+06	0.0115119	1.06896e+06	1.19991e+06	0.0102621	0.0115191	0.0255944	1e-05	-4.54747e-13	1e-08	0	1e-08	0.0151525	1e-05	0.018176	1e-05
